song_id,num_id,genre_sub,instrument,instrument_base,instrument_major,stem_group_4,is_pansori,stem_path,sr,ch,frames,dur_s,subtype,split
0466_민속악_판소리,0466,판소리,피리,피리,피리,관악,True,data/extracted/train/source/0466_민속악_판소리/0466_민속악_판소리_피리.wav,48000,2,6300000,131.25,PCM_24,train
0466_민속악_판소리,0466,판소리,해금,해금,해금,찰현,True,data/extracted/train/source/0466_민속악_판소리/0466_민속악_판소리_해금.wav,48000,2,6300000,131.25,PCM_24,train
0467_민속악_판소리,0467,판소리,가야금,가야금,가야금,발현,True,data/extracted/train/source/0467_민속악_판소리/0467_민속악_판소리_가야금.wav,48000,2,6443200,134.233,PCM_24,test
0467_민속악_판소리,0467,판소리,거문고,거문고,거문고,발현,True,data/extracted/train/source/0467_민속악_판소리/0467_민속악_판소리_거문고.wav,48000,2,6443200,134.233,PCM_24,test
0467_민속악_판소리,0467,판소리,대금,대금,대금,관악,True,data/extracted/train/source/0467_민속악_판소리/0467_민속악_판소리_대금.wav,48000,2,6443200,134.233,PCM_24,test
0467_민속악_판소리,0467,판소리,소리북,소리북,타악기,타악,True,data/extracted/train/source/0467_민속악_판소리/0467_민속악_판소리_소리북.wav,48000,2,6443200,134.233,PCM_24,test
0467_민속악_판소리,0467,판소리,아쟁,아쟁,아쟁,찰현,True,data/extracted/train/source/0467_민속악_판소리/0467_민속악_판소리_아쟁.wav,48000,2,6440960,134.187,PCM_24,test
0467_민속악_판소리,0467,판소리,피리,피리,피리,관악,True,data/extracted/train/source/0467_민속악_판소리/0467_민속악_판소리_피리.wav,48000,2,6443200,134.233,PCM_24,test
0467_민속악_판소리,0467,판소리,해금,해금,해금,찰현,True,data/extracted/train/source/0467_민속악_판소리/0467_민속악_판소리_해금.wav,48000,2,6443200,134.233,PCM_24,test
0468_민속악_판소리,0468,판소리,가야금,가야금,가야금,발현,True,data/extracted/train/source/0468_민속악_판소리/0468_민속악_판소리_가야금.wav,48000,2,15956800,332.433,PCM_24,train
0468_민속악_판소리,0468,판소리,거문고,거문고,거문고,발현,True,data/extracted/train/source/0468_민속악_판소리/0468_민속악_판소리_거문고.wav,48000,2,15956800,332.433,PCM_24,train
0468_민속악_판소리,0468,판소리,대금,대금,대금,관악,True,data/extracted/train/source/0468_민속악_판소리/0468_민속악_판소리_대금.wav,48000,2,15956800,332.433,PCM_24,train
0468_민속악_판소리,0468,판소리,소리북,소리북,타악기,타악,True,data/extracted/train/source/0468_민속악_판소리/0468_민속악_판소리_소리북.wav,48000,2,15956800,332.433,PCM_24,train
0468_민속악_판소리,0468,판소리,아쟁,아쟁,아쟁,찰현,True,data/extracted/train/source/0468_민속악_판소리/0468_민속악_판소리_아쟁.wav,48000,2,15954944,332.395,PCM_24,train
0468_민속악_판소리,0468,판소리,피리,피리,피리,관악,True,data/extracted/train/source/0468_민속악_판소리/0468_민속악_판소리_피리.wav,48000,2,15956800,332.433,PCM_24,train
0468_민속악_판소리,0468,판소리,해금,해금,해금,찰현,True,data/extracted/train/source/0468_민속악_판소리/0468_민속악_판소리_해금.wav,48000,2,15956800,332.433,PCM_24,train
0469_민속악_판소리,0469,판소리,가야금,가야금,가야금,발현,True,data/extracted/train/source/0469_민속악_판소리/0469_민속악_판소리_가야금.wav,48000,2,18995200,395.733,PCM_24,train
0469_민속악_판소리,0469,판소리,거문고,거문고,거문고,발현,True,data/extracted/train/source/0469_민속악_판소리/0469_민속악_판소리_거문고.wav,48000,2,18995200,395.733,PCM_24,train
0469_민속악_판소리,0469,판소리,대금,대금,대금,관악,True,data/extracted/train/source/0469_민속악_판소리/0469_민속악_판소리_대금.wav,48000,2,18995200,395.733,PCM_24,train
0469_민속악_판소리,0469,판소리,소리북,소리북,타악기,타악,True,data/extracted/train/source/0469_민속악_판소리/0469_민속악_판소리_소리북.wav,48000,2,18995200,395.733,PCM_24,train
0469_민속악_판소리,0469,판소리,아쟁,아쟁,아쟁,찰현,True,data/extracted/train/source/0469_민속악_판소리/0469_민속악_판소리_아쟁.wav,48000,2,18993152,395.691,PCM_24,train
0469_민속악_판소리,0469,판소리,피리,피리,피리,관악,True,data/extracted/train/source/0469_민속악_판소리/0469_민속악_판소리_피리.wav,48000,2,18995200,395.733,PCM_24,train
0469_민속악_판소리,0469,판소리,해금,해금,해금,찰현,True,data/extracted/train/source/0469_민속악_판소리/0469_민속악_판소리_해금.wav,48000,2,18995200,395.733,PCM_24,train
0470_민속악_판소리,0470,판소리,가야금,가야금,가야금,발현,True,data/extracted/val/source/0470_민속악_판소리/0470_민속악_판소리_가야금.wav,48000,2,10766400,224.3,PCM_24,train
0470_민속악_판소리,0470,판소리,거문고,거문고,거문고,발현,True,data/extracted/val/source/0470_민속악_판소리/0470_민속악_판소리_거문고.wav,48000,2,10766400,224.3,PCM_24,train
0470_민속악_판소리,0470,판소리,대금,대금,대금,관악,True,data/extracted/val/source/0470_민속악_판소리/0470_민속악_판소리_대금.wav,48000,2,10766400,224.3,PCM_24,train
0470_민속악_판소리,0470,판소리,소리북,소리북,타악기,타악,True,data/extracted/val/source/0470_민속악_판소리/0470_민속악_판소리_소리북.wav,48000,2,10766400,224.3,PCM_24,train
0470_민속악_판소리,0470,판소리,아쟁,아쟁,아쟁,찰현,True,data/extracted/val/source/0470_민속악_판소리/0470_민속악_판소리_아쟁.wav,48000,2,10764288,224.256,PCM_24,train
0470_민속악_판소리,0470,판소리,피리,피리,피리,관악,True,data/extracted/val/source/0470_민속악_판소리/0470_민속악_판소리_피리.wav,48000,2,10766400,224.3,PCM_24,train
0470_민속악_판소리,0470,판소리,해금,해금,해금,찰현,True,data/extracted/val/source/0470_민속악_판소리/0470_민속악_판소리_해금.wav,48000,2,10766400,224.3,PCM_24,train
0472_민속악_판소리,0472,판소리,가야금,가야금,가야금,발현,True,data/extracted/train/source/0472_민속악_판소리/0472_민속악_판소리_가야금.wav,48000,2,17496000,364.5,PCM_24,val
0472_민속악_판소리,0472,판소리,거문고,거문고,거문고,발현,True,data/extracted/train/source/0472_민속악_판소리/0472_민속악_판소리_거문고.wav,48000,2,17496000,364.5,PCM_24,val
0472_민속악_판소리,0472,판소리,대금,대금,대금,관악,True,data/extracted/train/source/0472_민속악_판소리/0472_민속악_판소리_대금.wav,48000,2,17496000,364.5,PCM_24,val
0472_민속악_판소리,0472,판소리,소리북,소리북,타악기,타악,True,data/extracted/train/source/0472_민속악_판소리/0472_민속악_판소리_소리북.wav,48000,2,17496000,364.5,PCM_24,val
0472_민속악_판소리,0472,판소리,아쟁,아쟁,아쟁,찰현,True,data/extracted/train/source/0472_민속악_판소리/0472_민속악_판소리_아쟁.wav,48000,2,17496000,364.5,PCM_24,val
0472_민속악_판소리,0472,판소리,피리,피리,피리,관악,True,data/extracted/train/source/0472_민속악_판소리/0472_민속악_판소리_피리.wav,48000,2,17496000,364.5,PCM_24,val
0472_민속악_판소리,0472,판소리,해금,해금,해금,찰현,True,data/extracted/train/source/0472_민속악_판소리/0472_민속악_판소리_해금.wav,48000,2,17496000,364.5,PCM_24,val
0473_민속악_판소리,0473,판소리,가야금,가야금,가야금,발현,True,data/extracted/train/source/0473_민속악_판소리/0473_민속악_판소리_가야금.wav,48000,2,11030400,229.8,PCM_24,train
0473_민속악_판소리,0473,판소리,거문고,거문고,거문고,발현,True,data/extracted/train/source/0473_민속악_판소리/0473_민속악_판소리_거문고.wav,48000,2,11030400,229.8,PCM_24,train
0473_민속악_판소리,0473,판소리,대금,대금,대금,관악,True,data/extracted/train/source/0473_민속악_판소리/0473_민속악_판소리_대금.wav,48000,2,11030400,229.8,PCM_24,train
0473_민속악_판소리,0473,판소리,소리북,소리북,타악기,타악,True,data/extracted/train/source/0473_민속악_판소리/0473_민속악_판소리_소리북.wav,48000,2,11030400,229.8,PCM_24,train
0473_민속악_판소리,0473,판소리,아쟁,아쟁,아쟁,찰현,True,data/extracted/train/source/0473_민속악_판소리/0473_민속악_판소리_아쟁.wav,48000,2,11028480,229.76,PCM_24,train
0473_민속악_판소리,0473,판소리,피리,피리,피리,관악,True,data/extracted/train/source/0473_민속악_판소리/0473_민속악_판소리_피리.wav,48000,2,11030400,229.8,PCM_24,train
0473_민속악_판소리,0473,판소리,해금,해금,해금,찰현,True,data/extracted/train/source/0473_민속악_판소리/0473_민속악_판소리_해금.wav,48000,2,11030400,229.8,PCM_24,train
0474_민속악_판소리,0474,판소리,가야금,가야금,가야금,발현,True,data/extracted/val/source/0474_민속악_판소리/0474_민속악_판소리_가야금.wav,48000,2,9008000,187.667,PCM_24,train
0474_민속악_판소리,0474,판소리,거문고,거문고,거문고,발현,True,data/extracted/val/source/0474_민속악_판소리/0474_민속악_판소리_거문고.wav,48000,2,9008000,187.667,PCM_24,train
0474_민속악_판소리,0474,판소리,대금,대금,대금,관악,True,data/extracted/val/source/0474_민속악_판소리/0474_민속악_판소리_대금.wav,48000,2,9008000,187.667,PCM_24,train
0474_민속악_판소리,0474,판소리,소리북,소리북,타악기,타악,True,data/extracted/val/source/0474_민속악_판소리/0474_민속악_판소리_소리북.wav,48000,2,9008000,187.667,PCM_24,train
0474_민속악_판소리,0474,판소리,아쟁,아쟁,아쟁,찰현,True,data/extracted/val/source/0474_민속악_판소리/0474_민속악_판소리_아쟁.wav,48000,2,9007104,187.648,PCM_24,train
0474_민속악_판소리,0474,판소리,피리,피리,피리,관악,True,data/extracted/val/source/0474_민속악_판소리/0474_민속악_판소리_피리.wav,48000,2,9008000,187.667,PCM_24,train
0474_민속악_판소리,0474,판소리,해금,해금,해금,찰현,True,data/extracted/val/source/0474_민속악_판소리/0474_민속악_판소리_해금.wav,48000,2,9008000,187.667,PCM_24,train
0475_민속악_판소리,0475,판소리,가야금,가야금,가야금,발현,True,data/extracted/train/source/0475_민속악_판소리/0475_민속악_판소리_가야금.wav,48000,2,14838400,309.133,PCM_24,train
0475_민속악_판소리,0475,판소리,거문고,거문고,거문고,발현,True,data/extracted/train/source/0475_민속악_판소리/0475_민속악_판소리_거문고.wav,48000,2,14838400,309.133,PCM_24,train
0475_민속악_판소리,0475,판소리,대금,대금,대금,관악,True,data/extracted/train/source/0475_민속악_판소리/0475_민속악_판소리_대금.wav,48000,2,14838400,309.133,PCM_24,train
0475_민속악_판소리,0475,판소리,소리북,소리북,타악기,타악,True,data/extracted/train/source/0475_민속악_판소리/0475_민속악_판소리_소리북.wav,48000,2,14838400,309.133,PCM_24,train
0475_민속악_판소리,0475,판소리,아쟁,아쟁,아쟁,찰현,True,data/extracted/train/source/0475_민속악_판소리/0475_민속악_판소리_아쟁.wav,48000,2,14836736,309.099,PCM_24,train
0475_민속악_판소리,0475,판소리,피리,피리,피리,관악,True,data/extracted/train/source/0475_민속악_판소리/0475_민속악_판소리_피리.wav,48000,2,14838400,309.133,PCM_24,train
0475_민속악_판소리,0475,판소리,해금,해금,해금,찰현,True,data/extracted/train/source/0475_민속악_판소리/0475_민속악_판소리_해금.wav,48000,2,14838400,309.133,PCM_24,train
0476_민속악_판소리,0476,판소리,가야금,가야금,가야금,발현,True,data/extracted/train/source/0476_민속악_판소리/0476_민속악_판소리_가야금.wav,48000,2,15206400,316.8,PCM_24,train
0476_민속악_판소리,0476,판소리,거문고,거문고,거문고,발현,True,data/extracted/train/source/0476_민속악_판소리/0476_민속악_판소리_거문고.wav,48000,2,15206400,316.8,PCM_24,train
0476_민속악_판소리,0476,판소리,대금,대금,대금,관악,True,data/extracted/train/source/0476_민속악_판소리/0476_민속악_판소리_대금.wav,48000,2,15206400,316.8,PCM_24,train
0476_민속악_판소리,0476,판소리,소리북,소리북,타악기,타악,True,data/extracted/train/source/0476_민속악_판소리/0476_민속악_판소리_소리북.wav,48000,2,15206400,316.8,PCM_24,train
0476_민속악_판소리,0476,판소리,아쟁,아쟁,아쟁,찰현,True,data/extracted/train/source/0476_민속악_판소리/0476_민속악_판소리_아쟁.wav,48000,2,15206400,316.8,PCM_24,train
0476_민속악_판소리,0476,판소리,피리,피리,피리,관악,True,data/extracted/train/source/0476_민속악_판소리/0476_민속악_판소리_피리.wav,48000,2,15206400,316.8,PCM_24,train
0476_민속악_판소리,0476,판소리,해금,해금,해금,찰현,True,data/extracted/train/source/0476_민속악_판소리/0476_민속악_판소리_해금.wav,48000,2,15206400,316.8,PCM_24,train
0477_민속악_판소리,0477,판소리,가야금,가야금,가야금,발현,True,data/extracted/train/source/0477_민속악_판소리/0477_민속악_판소리_가야금.wav,48000,2,6468800,134.767,PCM_24,train
0477_민속악_판소리,0477,판소리,거문고,거문고,거문고,발현,True,data/extracted/train/source/0477_민속악_판소리/0477_민속악_판소리_거문고.wav,48000,2,6468800,134.767,PCM_24,train
0477_민속악_판소리,0477,판소리,대금,대금,대금,관악,True,data/extracted/train/source/0477_민속악_판소리/0477_민속악_판소리_대금.wav,48000,2,6468800,134.767,PCM_24,train
0477_민속악_판소리,0477,판소리,소리북,소리북,타악기,타악,True,data/extracted/train/source/0477_민속악_판소리/0477_민속악_판소리_소리북.wav,48000,2,6468800,134.767,PCM_24,train
0477_민속악_판소리,0477,판소리,아쟁,아쟁,아쟁,찰현,True,data/extracted/train/source/0477_민속악_판소리/0477_민속악_판소리_아쟁.wav,48000,2,6467584,134.741,PCM_24,train
0477_민속악_판소리,0477,판소리,피리,피리,피리,관악,True,data/extracted/train/source/0477_민속악_판소리/0477_민속악_판소리_피리.wav,48000,2,6468800,134.767,PCM_24,train
0477_민속악_판소리,0477,판소리,해금,해금,해금,찰현,True,data/extracted/train/source/0477_민속악_판소리/0477_민속악_판소리_해금.wav,48000,2,6468800,134.767,PCM_24,train
0478_민속악_판소리,0478,판소리,가야금,가야금,가야금,발현,True,data/extracted/train/source/0478_민속악_판소리/0478_민속악_판소리_가야금.wav,48000,2,15552000,324.0,PCM_24,train
0478_민속악_판소리,0478,판소리,거문고,거문고,거문고,발현,True,data/extracted/train/source/0478_민속악_판소리/0478_민속악_판소리_거문고.wav,48000,2,15552000,324.0,PCM_24,train
0478_민속악_판소리,0478,판소리,대금,대금,대금,관악,True,data/extracted/train/source/0478_민속악_판소리/0478_민속악_판소리_대금.wav,48000,2,15552000,324.0,PCM_24,train
0478_민속악_판소리,0478,판소리,소리북,소리북,타악기,타악,True,data/extracted/train/source/0478_민속악_판소리/0478_민속악_판소리_소리북.wav,48000,2,15552000,324.0,PCM_24,train
0478_민속악_판소리,0478,판소리,아쟁,아쟁,아쟁,찰현,True,data/extracted/train/source/0478_민속악_판소리/0478_민속악_판소리_아쟁.wav,48000,2,15552000,324.0,PCM_24,train
0478_민속악_판소리,0478,판소리,피리,피리,피리,관악,True,data/extracted/train/source/0478_민속악_판소리/0478_민속악_판소리_피리.wav,48000,2,15552000,324.0,PCM_24,train
0478_민속악_판소리,0478,판소리,해금,해금,해금,찰현,True,data/extracted/train/source/0478_민속악_판소리/0478_민속악_판소리_해금.wav,48000,2,15552000,324.0,PCM_24,train
0479_민속악_판소리,0479,판소리,가야금,가야금,가야금,발현,True,data/extracted/train/source/0479_민속악_판소리/0479_민속악_판소리_가야금.wav,48000,2,6518400,135.8,PCM_24,train
0479_민속악_판소리,0479,판소리,거문고,거문고,거문고,발현,True,data/extracted/train/source/0479_민속악_판소리/0479_민속악_판소리_거문고.wav,48000,2,6518400,135.8,PCM_24,train
0479_민속악_판소리,0479,판소리,대금,대금,대금,관악,True,data/extracted/train/source/0479_민속악_판소리/0479_민속악_판소리_대금.wav,48000,2,6518400,135.8,PCM_24,train
0479_민속악_판소리,0479,판소리,소리북,소리북,타악기,타악,True,data/extracted/train/source/0479_민속악_판소리/0479_민속악_판소리_소리북.wav,48000,2,6518400,135.8,PCM_24,train
0479_민속악_판소리,0479,판소리,아쟁,아쟁,아쟁,찰현,True,data/extracted/train/source/0479_민속악_판소리/0479_민속악_판소리_아쟁.wav,48000,2,6515712,135.744,PCM_24,train
0479_민속악_판소리,0479,판소리,피리,피리,피리,관악,True,data/extracted/train/source/0479_민속악_판소리/0479_민속악_판소리_피리.wav,48000,2,6518400,135.8,PCM_24,train
0479_민속악_판소리,0479,판소리,해금,해금,해금,찰현,True,data/extracted/train/source/0479_민속악_판소리/0479_민속악_판소리_해금.wav,48000,2,6518400,135.8,PCM_24,train
0480_민속악_판소리,0480,판소리,가야금,가야금,가야금,발현,True,data/extracted/val/source/0480_민속악_판소리/0480_민속악_판소리_가야금.wav,48000,2,4576000,95.333,PCM_24,train
0480_민속악_판소리,0480,판소리,거문고,거문고,거문고,발현,True,data/extracted/val/source/0480_민속악_판소리/0480_민속악_판소리_거문고.wav,48000,2,4576000,95.333,PCM_24,train
0480_민속악_판소리,0480,판소리,대금,대금,대금,관악,True,data/extracted/val/source/0480_민속악_판소리/0480_민속악_판소리_대금.wav,48000,2,4576000,95.333,PCM_24,train
0480_민속악_판소리,0480,판소리,소리북,소리북,타악기,타악,True,data/extracted/val/source/0480_민속악_판소리/0480_민속악_판소리_소리북.wav,48000,2,4576000,95.333,PCM_24,train
0480_민속악_판소리,0480,판소리,아쟁,아쟁,아쟁,찰현,True,data/extracted/val/source/0480_민속악_판소리/0480_민속악_판소리_아쟁.wav,48000,2,4574208,95.296,PCM_24,train
0480_민속악_판소리,0480,판소리,피리,피리,피리,관악,True,data/extracted/val/source/0480_민속악_판소리/0480_민속악_판소리_피리.wav,48000,2,4576000,95.333,PCM_24,train
0480_민속악_판소리,0480,판소리,해금,해금,해금,찰현,True,data/extracted/val/source/0480_민속악_판소리/0480_민속악_판소리_해금.wav,48000,2,4576000,95.333,PCM_24,train
0481_민속악_판소리,0481,판소리,가야금,가야금,가야금,발현,True,data/extracted/train/source/0481_민속악_판소리/0481_민속악_판소리_가야금.wav,48000,2,9212800,191.933,PCM_24,test
0481_민속악_판소리,0481,판소리,거문고,거문고,거문고,발현,True,data/extracted/train/source/0481_민속악_판소리/0481_민속악_판소리_거문고.wav,48000,2,9212800,191.933,PCM_24,test
0481_민속악_판소리,0481,판소리,대금,대금,대금,관악,True,data/extracted/train/source/0481_민속악_판소리/0481_민속악_판소리_대금.wav,48000,2,9212800,191.933,PCM_24,test
0481_민속악_판소리,0481,판소리,소리북,소리북,타악기,타악,True,data/extracted/train/source/0481_민속악_판소리/0481_민속악_판소리_소리북.wav,48000,2,9212800,191.933,PCM_24,test
0481_민속악_판소리,0481,판소리,아쟁,아쟁,아쟁,찰현,True,data/extracted/train/source/0481_민속악_판소리/0481_민속악_판소리_아쟁.wav,48000,2,9209856,191.872,PCM_24,test
0481_민속악_판소리,0481,판소리,피리,피리,피리,관악,True,data/extracted/train/source/0481_민속악_판소리/0481_민속악_판소리_피리.wav,48000,2,9212800,191.933,PCM_24,test
0481_민속악_판소리,0481,판소리,해금,해금,해금,찰현,True,data/extracted/train/source/0481_민속악_판소리/0481_민속악_판소리_해금.wav,48000,2,9212800,191.933,PCM_24,test
0482_민속악_판소리,0482,판소리,가야금,가야금,가야금,발현,True,data/extracted/train/source/0482_민속악_판소리/0482_민속악_판소리_가야금.wav,48000,2,10340800,215.433,PCM_24,train
0482_민속악_판소리,0482,판소리,거문고,거문고,거문고,발현,True,data/extracted/train/source/0482_민속악_판소리/0482_민속악_판소리_거문고.wav,48000,2,10340800,215.433,PCM_24,train
0482_민속악_판소리,0482,판소리,대금,대금,대금,관악,True,data/extracted/train/source/0482_민속악_판소리/0482_민속악_판소리_대금.wav,48000,2,10340800,215.433,PCM_24,train
0482_민속악_판소리,0482,판소리,소리북,소리북,타악기,타악,True,data/extracted/train/source/0482_민속악_판소리/0482_민속악_판소리_소리북.wav,48000,2,10340800,215.433,PCM_24,train
0482_민속악_판소리,0482,판소리,아쟁,아쟁,아쟁,찰현,True,data/extracted/train/source/0482_민속악_판소리/0482_민속악_판소리_아쟁.wav,48000,2,10339328,215.403,PCM_24,train
0482_민속악_판소리,0482,판소리,피리,피리,피리,관악,True,data/extracted/train/source/0482_민속악_판소리/0482_민속악_판소리_피리.wav,48000,2,10340800,215.433,PCM_24,train
0482_민속악_판소리,0482,판소리,해금,해금,해금,찰현,True,data/extracted/train/source/0482_민속악_판소리/0482_민속악_판소리_해금.wav,48000,2,10340800,215.433,PCM_24,train
0483_민속악_판소리,0483,판소리,가야금,가야금,가야금,발현,True,data/extracted/train/source/0483_민속악_판소리/0483_민속악_판소리_가야금.wav,48000,2,21182400,441.3,PCM_24,train
0483_민속악_판소리,0483,판소리,거문고,거문고,거문고,발현,True,data/extracted/train/source/0483_민속악_판소리/0483_민속악_판소리_거문고.wav,48000,2,21182400,441.3,PCM_24,train
0483_민속악_판소리,0483,판소리,대금,대금,대금,관악,True,data/extracted/train/source/0483_민속악_판소리/0483_민속악_판소리_대금.wav,48000,2,21182400,441.3,PCM_24,train
0483_민속악_판소리,0483,판소리,소리북,소리북,타악기,타악,True,data/extracted/train/source/0483_민속악_판소리/0483_민속악_판소리_소리북.wav,48000,2,21182400,441.3,PCM_24,train
0483_민속악_판소리,0483,판소리,아쟁,아쟁,아쟁,찰현,True,data/extracted/train/source/0483_민속악_판소리/0483_민속악_판소리_아쟁.wav,48000,2,21181440,441.28,PCM_24,train
0483_민속악_판소리,0483,판소리,피리,피리,피리,관악,True,data/extracted/train/source/0483_민속악_판소리/0483_민속악_판소리_피리.wav,48000,2,21182400,441.3,PCM_24,train
0483_민속악_판소리,0483,판소리,해금,해금,해금,찰현,True,data/extracted/train/source/0483_민속악_판소리/0483_민속악_판소리_해금.wav,48000,2,21182400,441.3,PCM_24,train
0484_민속악_판소리,0484,판소리,가야금,가야금,가야금,발현,True,data/extracted/train/source/0484_민속악_판소리/0484_민속악_판소리_가야금.wav,48000,2,5721600,119.2,PCM_24,train
0484_민속악_판소리,0484,판소리,거문고,거문고,거문고,발현,True,data/extracted/train/source/0484_민속악_판소리/0484_민속악_판소리_거문고.wav,48000,2,5721600,119.2,PCM_24,train
0484_민속악_판소리,0484,판소리,대금,대금,대금,관악,True,data/extracted/train/source/0484_민속악_판소리/0484_민속악_판소리_대금.wav,48000,2,5721600,119.2,PCM_24,train
0484_민속악_판소리,0484,판소리,소리북,소리북,타악기,타악,True,data/extracted/train/source/0484_민속악_판소리/0484_민속악_판소리_소리북.wav,48000,2,5721600,119.2,PCM_24,train
0484_민속악_판소리,0484,판소리,아쟁,아쟁,아쟁,찰현,True,data/extracted/train/source/0484_민속악_판소리/0484_민속악_판소리_아쟁.wav,48000,2,5720064,119.168,PCM_24,train
0484_민속악_판소리,0484,판소리,피리,피리,피리,관악,True,data/extracted/train/source/0484_민속악_판소리/0484_민속악_판소리_피리.wav,48000,2,5721600,119.2,PCM_24,train
0484_민속악_판소리,0484,판소리,해금,해금,해금,찰현,True,data/extracted/train/source/0484_민속악_판소리/0484_민속악_판소리_해금.wav,48000,2,5721600,119.2,PCM_24,train
0485_민속악_판소리,0485,판소리,가야금,가야금,가야금,발현,True,data/extracted/train/source/0485_민속악_판소리/0485_민속악_판소리_가야금.wav,48000,2,7841600,163.367,PCM_24,train
0485_민속악_판소리,0485,판소리,거문고,거문고,거문고,발현,True,data/extracted/train/source/0485_민속악_판소리/0485_민속악_판소리_거문고.wav,48000,2,7841600,163.367,PCM_24,train
0485_민속악_판소리,0485,판소리,대금,대금,대금,관악,True,data/extracted/train/source/0485_민속악_판소리/0485_민속악_판소리_대금.wav,48000,2,7841600,163.367,PCM_24,train
0485_민속악_판소리,0485,판소리,소리북,소리북,타악기,타악,True,data/extracted/train/source/0485_민속악_판소리/0485_민속악_판소리_소리북.wav,48000,2,7841600,163.367,PCM_24,train
0485_민속악_판소리,0485,판소리,아쟁,아쟁,아쟁,찰현,True,data/extracted/train/source/0485_민속악_판소리/0485_민속악_판소리_아쟁.wav,48000,2,7839744,163.328,PCM_24,train
0485_민속악_판소리,0485,판소리,피리,피리,피리,관악,True,data/extracted/train/source/0485_민속악_판소리/0485_민속악_판소리_피리.wav,48000,2,7841600,163.367,PCM_24,train
0485_민속악_판소리,0485,판소리,해금,해금,해금,찰현,True,data/extracted/train/source/0485_민속악_판소리/0485_민속악_판소리_해금.wav,48000,2,7841600,163.367,PCM_24,train
0486_민속악_판소리,0486,판소리,가야금,가야금,가야금,발현,True,data/extracted/train/source/0486_민속악_판소리/0486_민속악_판소리_가야금.wav,48000,2,15499200,322.9,PCM_24,train
0486_민속악_판소리,0486,판소리,거문고,거문고,거문고,발현,True,data/extracted/train/source/0486_민속악_판소리/0486_민속악_판소리_거문고.wav,48000,2,15499200,322.9,PCM_24,train
0486_민속악_판소리,0486,판소리,대금,대금,대금,관악,True,data/extracted/train/source/0486_민속악_판소리/0486_민속악_판소리_대금.wav,48000,2,15499200,322.9,PCM_24,train
0486_민속악_판소리,0486,판소리,소리북,소리북,타악기,타악,True,data/extracted/train/source/0486_민속악_판소리/0486_민속악_판소리_소리북.wav,48000,2,15499200,322.9,PCM_24,train
0486_민속악_판소리,0486,판소리,아쟁,아쟁,아쟁,찰현,True,data/extracted/train/source/0486_민속악_판소리/0486_민속악_판소리_아쟁.wav,48000,2,15498240,322.88,PCM_24,train
0486_민속악_판소리,0486,판소리,피리,피리,피리,관악,True,data/extracted/train/source/0486_민속악_판소리/0486_민속악_판소리_피리.wav,48000,2,15499200,322.9,PCM_24,train
0486_민속악_판소리,0486,판소리,해금,해금,해금,찰현,True,data/extracted/train/source/0486_민속악_판소리/0486_민속악_판소리_해금.wav,48000,2,15499200,322.9,PCM_24,train
0487_민속악_판소리,0487,판소리,가야금,가야금,가야금,발현,True,data/extracted/train/source/0487_민속악_판소리/0487_민속악_판소리_가야금.wav,48000,2,5691200,118.567,PCM_24,train
0487_민속악_판소리,0487,판소리,거문고,거문고,거문고,발현,True,data/extracted/train/source/0487_민속악_판소리/0487_민속악_판소리_거문고.wav,48000,2,5691200,118.567,PCM_24,train
0487_민속악_판소리,0487,판소리,대금,대금,대금,관악,True,data/extracted/train/source/0487_민속악_판소리/0487_민속악_판소리_대금.wav,48000,2,5691200,118.567,PCM_24,train
0487_민속악_판소리,0487,판소리,소리북,소리북,타악기,타악,True,data/extracted/train/source/0487_민속악_판소리/0487_민속악_판소리_소리북.wav,48000,2,5691200,118.567,PCM_24,train
0487_민속악_판소리,0487,판소리,아쟁,아쟁,아쟁,찰현,True,data/extracted/train/source/0487_민속악_판소리/0487_민속악_판소리_아쟁.wav,48000,2,5689344,118.528,PCM_24,train
0487_민속악_판소리,0487,판소리,피리,피리,피리,관악,True,data/extracted/train/source/0487_민속악_판소리/0487_민속악_판소리_피리.wav,48000,2,5691200,118.567,PCM_24,train
0487_민속악_판소리,0487,판소리,해금,해금,해금,찰현,True,data/extracted/train/source/0487_민속악_판소리/0487_민속악_판소리_해금.wav,48000,2,5691200,118.567,PCM_24,train
0488_민속악_판소리,0488,판소리,가야금,가야금,가야금,발현,True,data/extracted/train/source/0488_민속악_판소리/0488_민속악_판소리_가야금.wav,48000,2,5564800,115.933,PCM_24,train
0488_민속악_판소리,0488,판소리,거문고,거문고,거문고,발현,True,data/extracted/train/source/0488_민속악_판소리/0488_민속악_판소리_거문고.wav,48000,2,5564800,115.933,PCM_24,train
0488_민속악_판소리,0488,판소리,대금,대금,대금,관악,True,data/extracted/train/source/0488_민속악_판소리/0488_민속악_판소리_대금.wav,48000,2,5564800,115.933,PCM_24,train
0488_민속악_판소리,0488,판소리,소리북,소리북,타악기,타악,True,data/extracted/train/source/0488_민속악_판소리/0488_민속악_판소리_소리북.wav,48000,2,5564800,115.933,PCM_24,train
0488_민속악_판소리,0488,판소리,아쟁,아쟁,아쟁,찰현,True,data/extracted/train/source/0488_민속악_판소리/0488_민속악_판소리_아쟁.wav,48000,2,5563392,115.904,PCM_24,train
0488_민속악_판소리,0488,판소리,피리,피리,피리,관악,True,data/extracted/train/source/0488_민속악_판소리/0488_민속악_판소리_피리.wav,48000,2,5564800,115.933,PCM_24,train
